FECHA_VENTA,DIA_COMERCIAL,CIUDAD,DEPARTAMENTO,TIPO,MARCA,VALOR_TOTAL
2021-06-05,1,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,699520.0
2021-06-05,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,LG,626520.0
2021-06-05,1,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,795520.0
2021-06-05,1,PALMIRA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,795520.0
2021-06-05,1,TULUA,VALLE DEL CAUCA,TELEFONO,XIAOMI,795520.0
2021-06-05,1,VILLAVICENCIO,META,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,MIRANDA,CAUCA,TELEFONO,XIAOMI,795520.0
2021-06-05,1,EL CERRITO,VALLE DEL CAUCA,TELEFONO,XIAOMI,795520.0
2021-06-08,0,BELLO,ANTIOQUIA,TELEFONO,SAMSUNG,795520.0
2021-06-05,1,FLORIDABLANCA,SANTANDER,TELEFONO,XIAOMI,721520.0
2021-06-08,0,PAZ DE ARIPORO,CASANARE,TELEFONO,SAMSUNG,507520.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-05,1,CALARCA,QUINDIO,TELEFONO,MOTOROLA,645520.0
2021-06-05,1,MALAMBO,ATLANTICO,TELEFONO,MOTOROLA,681520.0
2021-06-05,1,MONTERIA,CORDOBA,TELEFONO,SAMSUNG,795520.0
2021-06-05,1,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,795520.0
2021-06-05,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-05,1,FUNDACION,MAGDALENA,TELEFONO,SAMSUNG,507520.0
2021-06-05,1,RIO BLANCO,TOLIMA,TELEFONO,SAMSUNG,795520.0
2021-06-05,1,TOCANCIPA,CUNDINAMARCA,PORTATIL,HP,2762900.0
2021-06-05,1,APARTADO,ANTIOQUIA,TELEFONO,SAMSUNG,795520.0
2021-06-05,1,MONTERIA,CORDOBA,TELEFONO,XIAOMI,795520.0
2021-06-05,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,414520.0
2021-06-05,1,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,1150571.0
2021-06-05,1,CHIGORODO,ANTIOQUIA,TELEFONO,SAMSUNG,795520.0
2021-06-05,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1150571.0
2021-06-08,0,BARBOSA,ANTIOQUIA,TELEFONO,XIAOMI,795520.0
2021-06-05,1,CAUCASIA,ANTIOQUIA,TELEFONO,SAMSUNG,1150571.0
2021-06-05,1,VALLEDUPAR,CESAR,TELEFONO,SAMSUNG,795520.0
2021-06-05,1,MONTERIA,CORDOBA,TELEFONO,XIAOMI,356520.0
2021-06-05,1,BUENAVENTURA,VALLE DEL CAUCA,PORTATIL,HP,2762900.0
2021-06-05,1,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,359520.0
2021-06-05,1,PUERTO ASIS,PUTUMAYO,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,SOACHA,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,3966581.0
2021-06-08,0,JAMUNDI,VALLE DEL CAUCA,TELEFONO,XIAOMI,795520.0
2021-06-08,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,795520.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-08,0,CAROLINA,ANTIOQUIA,TELEFONO,XIAOMI,795520.0
2021-06-08,0,IBAGUE,TOLIMA,TELEFONO,SAMSUNG,2608570.0
2021-06-08,0,SAHAGUN,CORDOBA,TELEFONO,XIAOMI,795520.0
2021-06-08,0,PALMIRA,VALLE DEL CAUCA,TELEFONO,XIAOMI,1348520.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1097520.0
2021-06-08,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1150571.0
2021-06-08,0,MADRID,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,UBALA,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,TUNJA,BOYACA,TELEFONO,SAMSUNG,2056570.0
2021-06-08,0,SOLEDAD,ATLANTICO,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1150571.0
2021-06-08,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,LG,626520.0
2021-06-08,0,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,599520.0
2021-06-08,0,ARANZAZU,CALDAS,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,SAN ALBERTO,CESAR,TELEFONO,SAMSUNG,359520.0
2021-06-08,0,INZA,CAUCA,TELEFONO,SAMSUNG,1359570.0
2021-06-08,0,FLORIDA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,359520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,532520.0
2021-06-09,0,ANSERMANUEVO,VALLE DEL CAUCA,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,TRINIDAD,CASANARE,TELEFONO,LG,604520.0
2021-06-08,0,PASTO,NARIÃO,TELEFONO,SAMSUNG,680520.0
2021-06-08,0,YOPAL,CASANARE,TELEFONO,MOTOROLA,645520.0
2021-06-08,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,597520.0
2021-06-08,0,BARRANQUILLA,ATLANTICO,TELEFONO,SAMSUNG,1150571.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,1150571.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,359520.0
2021-06-08,0,MANIZALES,CALDAS,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,RONDON,BOYACA,TELEFONO,SAMSUNG,795520.0
2021-06-21,0,SANDONA,NARIÃO,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,NEIVA,HUILA,TELEFONO,XIAOMI,795520.0
2021-06-08,0,PUERTO LOPEZ,META,TELEFONO,XIAOMI,795520.0
2021-06-08,0,BARRANQUILLA,ATLANTICO,TELEFONO,XIAOMI,499520.0
2021-06-08,0,ACACIAS,META,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,VALLEDUPAR,CESAR,TELEFONO,MOTOROLA,599520.0
2021-06-08,0,PAIPA,BOYACA,TELEFONO,MOTOROLA,645520.0
2021-06-08,0,GIRARDOT,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,3049580.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,SOACHA,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,ITAGUI,ANTIOQUIA,TELEFONO,SAMSUNG,1150571.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,CALDAS,ANTIOQUIA,TELEFONO,XIAOMI,1348520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,1150571.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,IBAGUE,TOLIMA,TELEVISOR,KALLEY,1398900.0
2021-06-09,0,TIBU,NORTE DE SANTANDER,TELEFONO,XIAOMI,795520.0
2021-06-08,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,433520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,SOGAMOSO,BOYACA,TELEFONO,SAMSUNG,383520.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,743520.0
2021-06-08,0,TUNJA,BOYACA,TELEFONO,XIAOMI,795520.0
2021-06-08,0,PALMIRA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1150571.0
2021-06-08,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-08,0,SANTA ROSALIA,VICHADA,TELEFONO,SAMSUNG,795520.0
2021-06-08,0,MADRID,CUNDINAMARCA,TELEFONO,XIAOMI,795520.0
2021-06-08,0,VALDIVIA,ANTIOQUIA,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,BARRANQUILLA,ATLANTICO,TELEFONO,XIAOMI,578520.0
2021-06-09,0,FLORIDABLANCA,SANTANDER,TELEFONO,XIAOMI,795520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,488520.0
2021-06-09,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,795520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,LG,626520.0
2021-06-09,0,LA PRIMAVERA,VICHADA,TELEFONO,XIAOMI,1348520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,CIMITARRA,SANTANDER,TELEFONO,XIAOMI,795520.0
2021-06-09,0,CASTILLA LA NUEVA,META,TELEFONO,XIAOMI,795520.0
2021-06-09,0,CHIQUINQUIRA,BOYACA,TELEFONO,XIAOMI,795520.0
2021-06-09,0,POPAYAN,CAUCA,TELEFONO,XIAOMI,79552.0
2021-06-09,0,MIRANDA,CAUCA,TELEVISOR,KALLEY,1017900.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,LG,604520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-09,0,CAUCASIA,ANTIOQUIA,TELEFONO,XIAOMI,795520.0
2021-06-09,0,FUNZA,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,FLORENCIA,CAQUETA,TELEFONO,SAMSUNG,432520.0
2021-06-10,0,GUACARI,VALLE DEL CAUCA,TELEFONO,XIAOMI,795520.0
2021-06-09,0,VISTA HERMOSA,META,TELEFONO,LG,604520.0
2021-06-09,0,PAZ DE RIO,BOYACA,TELEFONO,SAMSUNG,507520.0
2021-06-09,0,MESETAS,META,TELEFONO,SAMSUNG,597520.0
2021-06-09,0,CARTAGENA,BOLIVAR,TELEFONO,XIAOMI,795520.0
2021-06-09,0,BOLIVAR,CAUCA,TELEVISOR,KALLEY,1398900.0
2021-06-09,0,ZIPAQUIRA,CUNDINAMARCA,TELEFONO,XIAOMI,958520.0
2021-06-09,0,SINCELEJO,SUCRE,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,PAIPA,BOYACA,TELEFONO,LG,604520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,676520.0
2021-06-09,0,GUICAN,BOYACA,TELEFONO,XIAOMI,795520.0
2021-06-09,0,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,768520.0
2021-06-09,0,MONTERIA,CORDOBA,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,MONTERIA,CORDOBA,TELEFONO,MOTOROLA,676520.0
2021-06-09,0,MAGANGUE,BOLIVAR,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,958520.0
2021-06-09,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,MOTOROLA,792520.0
2021-06-09,0,SUBACHOQUE,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-09,0,VILLAVICENCIO,META,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,LA ESTRELLA,ANTIOQUIA,TELEFONO,MOTOROLA,792520.0
2021-06-09,0,PIENDAMO,CAUCA,TELEFONO,SAMSUNG,597520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,676520.0
2021-06-09,0,TURBACO,BOLIVAR,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,CANDELARIA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,1150571.0
2021-06-09,0,GRANADA,META,TELEFONO,XIAOMI,460520.0
2021-06-10,0,GUADUAS,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,MEDELLIN,ANTIOQUIA,TELEFONO,VIVO,980520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,APPLE,3681580.0
2021-06-09,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,597520.0
2021-06-09,0,SANTANDER DE QUILICHAO,CAUCA,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,DUITAMA,BOYACA,TELEFONO,SAMSUNG,597520.0
2021-06-09,0,ANSERMA,CALDAS,TELEFONO,SAMSUNG,795520.0
2021-06-09,0,LOS PATIOS,NORTE DE SANTANDER,TELEFONO,MOTOROLA,768520.0
2021-06-09,0,CAJAMARCA,TOLIMA,TELEFONO,MOTOROLA,636520.0
2021-06-09,0,PAIPA,BOYACA,TELEFONO,MOTOROLA,676520.0
2021-06-09,0,YOLOMBO,ANTIOQUIA,TELEFONO,MOTOROLA,676520.0
2021-06-09,0,PITALITO,HUILA,TELEFONO,XIAOMI,795520.0
2021-06-10,0,PACHO,CUNDINAMARCA,TELEFONO,MOTOROLA,768520.0
2021-06-09,0,CARTAGENA,BOLIVAR,TELEFONO,XIAOMI,795520.0
2021-06-09,0,VILLAMARIA,CALDAS,TELEFONO,XIAOMI,795520.0
2021-06-09,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,XIAOMI,1348520.0
2021-06-09,0,MOSQUERA,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,676520.0
2021-06-09,0,MANIZALES,CALDAS,TELEFONO,XIAOMI,795520.0
2021-06-10,0,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,699520.0
2021-06-09,0,TUNJA,BOYACA,TELEFONO,XIAOMI,795520.0
2021-06-12,0,BARRANCABERMEJA,SANTANDER,TELEFONO,MOTOROLA,699520.0
2021-06-10,0,MONTELIBANO,CORDOBA,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,TAME,ARAUCA,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,TAME,ARAUCA,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1279520.0
2021-06-10,0,GIRON,SANTANDER,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,499520.0
2021-06-10,0,CALI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEVISOR,SAMSUNG,3313900.0
2021-06-10,0,AGUA DE DIOS,CUNDINAMARCA,TELEFONO,SAMSUNG,1150571.0
2021-06-10,0,YOPAL,CASANARE,TELEFONO,XIAOMI,795520.0
2021-06-10,0,ARAUCA,ARAUCA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,TURBO,ANTIOQUIA,TELEFONO,XIAOMI,795520.0
2021-06-10,0,PLATO,MAGDALENA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,LA DORADA,CALDAS,TELEFONO,XIAOMI,1279520.0
2021-06-10,0,MANIZALES,CALDAS,TELEFONO,MOTOROLA,699520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,MEDELLIN,ANTIOQUIA,TELEFONO,LG,604520.0
2021-06-10,0,PEREIRA,RISARALDA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-10,0,SAMACA,BOYACA,TELEFONO,SAMSUNG,1150571.0
2021-06-10,0,FACATATIVA,CUNDINAMARCA,TELEFONO,XIAOMI,795520.0
2021-06-10,0,CIUDAD BOLIVAR,ANTIOQUIA,TELEFONO,MOTOROLA,599520.0
2021-06-10,0,TENJO,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,792520.0
2021-06-10,0,FLORIDABLANCA,SANTANDER,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,BUGALAGRANDE,VALLE DEL CAUCA,TELEFONO,SAMSUNG,7955520.0
2021-06-10,0,SOLEDAD,ATLANTICO,TELEFONO,XIAOMI,795520.0
2021-06-10,0,YOPAL,CASANARE,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,BARICHARA,SANTANDER,TELEFONO,XIAOMI,795520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,URIBIA,LA GUAJIRA,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,VALLE DE SAN JUAN,TOLIMA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,PAEZ,BOYACA,TELEFONO,XIAOMI,356520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,TUNJA,BOYACA,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-11,0,COROZAL,SUCRE,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,ANOLAIMA,CUNDINAMARCA,TELEFONO,MOTOROLA,676520.0
2021-06-11,0,SAN FRANCISCO,CUNDINAMARCA,TELEFONO,XIAOMI,795520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,590520.0
2021-06-10,0,PASTO,NARIÃO,TELEFONO,XIAOMI,1279520.0
2021-06-10,0,PEREIRA,RISARALDA,TELEFONO,XIAOMI,795520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-10,0,PLANETA RICA,CORDOBA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,1150571.0
2021-06-11,0,CARTAGO,VALLE DEL CAUCA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,SANTA MARTA,MAGDALENA,TELEFONO,XIAOMI,795520.0
2021-06-11,0,OVEJAS,SUCRE,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,OCANA,NORTE DE SANTANDER,TELEFONO,XIAOMI,1344520.0
2021-06-10,0,DORADAL,ANTIOQUIA,TELEFONO,XIAOMI,1279520.0
2021-06-10,0,MONTERIA,CORDOBA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,SOLEDAD,ATLANTICO,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,CANDELARIA,VALLE DEL CAUCA,TELEFONO,SAMSUNG,795520.0
2021-06-10,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,581520.0
2021-06-10,0,POPAYAN,CAUCA,TELEFONO,SAMSUNG,679520.0
2021-06-10,0,OCANA,NORTE DE SANTANDER,TELEFONO,MOTOROLA,676520.0
2021-06-10,0,PASTO,NARIÃO,TELEFONO,MOTOROLA,792520.0
2021-06-10,0,TAURAMENA,CASANARE,TELEFONO,XIAOMI,1344520.0
2021-06-11,0,UBAQUE,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,IPIALES,NARIÃO,CONSOLA,SONY,2774900.0
2021-06-10,0,BELLO,ANTIOQUIA,TELEFONO,XIAOMI,1344520.0
2021-06-12,0,EL CERRITO,VALLE DEL CAUCA,TELEFONO,SAMSUNG,359520.0
2021-06-11,0,PEREIRA,RISARALDA,TELEFONO,SAMSUNG,792520.0
2021-06-11,0,RIONEGRO,ANTIOQUIA,TELEFONO,XIAOMI,795520.0
2021-06-11,0,NEIVA,HUILA,TELEFONO,SAMSUNG,507520.0
2021-06-11,0,PITALITO,HUILA,TELEFONO,XIAOMI,1344520.0
2021-06-11,0,PITALITO,HUILA,TELEFONO,XIAOMI,795520.0
2021-06-11,0,DAGUA,VALLE DEL CAUCA,TELEFONO,MOTOROLA,676520.0
2021-06-11,0,ROSAS,CAUCA,TELEFONO,XIAOMI,1344520.0
2021-06-11,0,TOGUI,BOYACA,TELEFONO,MOTOROLA,676520.0
2021-06-11,0,BARRANQUILLA,ATLANTICO,TELEFONO,XIAOMI,795520.0
2021-06-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,LG,604520.0
2021-06-11,0,CHIGORODO,ANTIOQUIA,TELEFONO,XIAOMI,2077520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,MOTOROLA,768520.0
2021-06-11,0,CARMEN DE APICALA,TOLIMA,TELEFONO,XIAOMI,795520.0
2021-06-12,0,FACATATIVA,CUNDINAMARCA,TELEFONO,MOTOROLA,599520.0
2021-06-11,0,YOPAL,CASANARE,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,MEDELLIN,ANTIOQUIA,PORTATIL,HP,2762900.0
2021-06-11,0,MEDELLIN,ANTIOQUIA,TELEFONO,REALME,631520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-11,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,597520.0
2021-06-11,0,SOACHA,CUNDINAMARCA,TELEFONO,SAMSUNG,1359570.0
2021-06-12,0,CALI,VALLE DEL CAUCA,TELEFONO,LG,626520.0
2021-06-11,0,CANDELARIA,VALLE DEL CAUCA,TELEFONO,HUAWEI,722520.0
2021-06-11,0,CIMITARRA,SANTANDER,TELEFONO,XIAOMI,1344520.0
2021-06-12,0,QUIBDO,CHOCO,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1279520.0
2021-06-26,0,MOSQUERA,CUNDINAMARCA,TELEFONO,XIAOMI,1459520.0
2021-06-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,359520.0
2021-06-11,0,BELLO,ANTIOQUIA,TELEFONO,SAMSUNG,488520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,679520.0
2021-06-11,0,MEDELLIN,ANTIOQUIA,TELEFONO,SAMSUNG,1150571.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,958520.0
2021-06-11,0,SAN MIGUEL,PUTUMAYO,TELEFONO,XIAOMI,1344520.0
2021-06-11,0,JAMUNDI,VALLE DEL CAUCA,TELEFONO,SAMSUNG,507520.0
2021-06-11,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,1279520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,499520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,359520.0
2021-06-11,0,GARZON,HUILA,TELEFONO,XIAOMI,1633520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,QUIBDO,CHOCO,TELEFONO,XIAOMI,1279520.0
2021-06-11,0,MEDELLIN,ANTIOQUIA,TELEFONO,MOTOROLA,676520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,795520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,PITALITO,HUILA,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,MEDELLIN,ANTIOQUIA,TELEFONO,XIAOMI,795520.0
2021-06-12,0,VERGARA,CUNDINAMARCA,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,VILLAVICENCIO,META,TELEFONO,XIAOMI,795520.0
2021-06-11,0,CALI,VALLE DEL CAUCA,TELEFONO,MOTOROLA,699520.0
2021-06-11,0,DOSQUEBRADAS,RISARALDA,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,PLATO,MAGDALENA,TELEFONO,SAMSUNG,795520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,597520.0
2021-06-11,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-12,0,CUCUTA,NORTE DE SANTANDER,TELEFONO,SAMSUNG,795520.0
2021-06-12,0,OCANA,NORTE DE SANTANDER,TELEFONO,MOTOROLA,676520.0
2021-06-12,0,LA UNION,ANTIOQUIA,TELEFONO,SAMSUNG,532520.0
2021-06-12,0,CARTAGENA,BOLIVAR,TELEFONO,SAMSUNG,1150571.0
2021-06-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,1279520.0
2021-06-12,0,RAMIRIQUI,BOYACA,TELEFONO,SAMSUNG,1150571.0
2021-06-12,0,TUNJA,BOYACA,TELEFONO,LG,604520.0
2021-06-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,XIAOMI,795520.0
2021-06-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,CAIXUM,3288901.0
2021-06-12,0,MACEO,ANTIOQUIA,TELEFONO,SAMSUNG,795520.0
2021-06-12,0,BOGOTA D.C.,BOGOTA D.C.,TELEFONO,SAMSUNG,795520.0
2021-06-15,0,CALI,VALLE DEL CAUCA,TELEFONO,XIAOMI,795520.0
2021-06-12,0,GARZON,HUILA,TELEFONO,XIAOMI,795520.0
2021-06-15,0,LORICA,CORDOBA,TELEFONO,SAMSUNG,597520.0
2021-06-12,0,SANTA MARTA,MAGDALENA,TELEFONO,SAMSUNG,795520.0
