cod_trans,cod_rest,fecha_trans,valor_trans,latitud,longitud,canal,medio,comision
21225876_tt,26,2023-01-05,34900,3.4767292,-76.49466720000001,TICTUK,TICTUK,4188.0
0000089015-074602,26,2023-01-06,64800,3.4640622,-76.5181128,CallCenter,CallCenter,6480.0
0000089058-074602,26,2023-01-06,65500,3.4689106,-76.5130539,CallCenter,CallCenter,6550.0
0001010527-010401,26,2023-01-06,45800,3.4734465567794,-76.4959920756519,App,Android,5038.0
KFCCO184651534,26,2023-01-04,64800,3.486847,-76.49675,Web,Web,6480.0
0001009305-010401,26,2023-01-04,37800,3.4898444218846,-76.4890330843628,App,Android,4158.0
KFCCO010646485,26,2023-01-04,44800,3.469263,-76.511261,Web,Web,4480.0
0000088769-074602,26,2023-01-04,64900,3.4627997,-76.5088692,CallCenter,CallCenter,6490.0
0000990507-010401,26,2022-12-11,32400,3.4657831422273,-76.5128366835415,App,Android,3564.0
KFCCO738015580,26,2022-12-12,24800,3.459053,-76.513428,Web,Web,2480.0
KFCCO674958744,26,2022-12-11,25300,3.465647,-76.492493,Web,Web,2530.0
20223657_tt,26,2022-12-11,30700,3.4770456,-76.4999315,TICTUK,TICTUK,3684.0
0000989845-010401,26,2022-12-11,43800,3.4755067,-76.495101,App,Android,4818.0
0000989933-010401,26,2022-12-11,91800,3.469049,-76.4940625,App,Android,10098.0
0000990044-010401,26,2022-12-11,36700,3.4749666,-76.5106434,App,Android,4037.0
0000990041-010401,26,2022-12-11,47800,3.4699677574007,-76.5064148046076,App,Android,5258.0
KFCCO235070716,26,2022-12-11,54800,3.477702,-76.491478,Web,Web,5480.0
0000082025-074602,26,2022-12-11,86400,3.4654487,-76.4970588,CallCenter,CallCenter,8640.0
0000081854-074602,26,2022-12-11,82300,3.4700436,-76.4886622,CallCenter,CallCenter,8230.0
0000990273-010401,26,2022-12-11,95300,3.465589203981988,-76.48832909295805,App,Ios,10483.0
0000988948-010401,26,2022-12-10,32300,3.4732082853436,-76.4877690933645,App,Android,3553.0
KFCCO155893629,26,2022-12-10,81400,3.475816,-76.494621,Web,Web,8140.0
0000989448-010401,26,2022-12-10,19300,3.4580135,-76.489504,App,Android,2123.0
0000989518-010401,26,2022-12-10,23800,3.4878515631826,-76.4934047497809,App,Android,2618.0
0000989519-010401,26,2022-12-10,59900,3.4726248,-76.4896408,App,Android,6589.0
0000081641-074602,26,2022-12-10,24800,3.4756069,-76.5008237,CallCenter,CallCenter,2480.0
0000989322-010401,26,2022-12-10,21800,3.4822344272821,-76.505741905421,App,Android,2398.0
0000989363-010401,26,2022-12-10,19500,3.4659602758535,-76.5057454258204,App,Android,2145.0
0000989407-010401,26,2022-12-10,31800,3.468728157675,-76.5066152997315,App,Android,3498.0
0000989761-010401,26,2022-12-11,58800,3.4746925,-76.5033637,App,Android,6468.0
0000989584-010401,26,2022-12-10,19800,3.4737982867929,-76.4936563822063,App,Android,2178.0
KFCCO245003639,26,2022-12-11,59400,3.467406,-76.488182,Web,Web,5940.0
0000989896-010401,26,2022-12-11,47800,3.4788199,-76.498839,App,Android,5258.0
0000988507-010401,26,2022-12-09,52500,3.4725131988525,-76.4929664141049,App,Ios,5775.0
0000988606-010401,26,2022-12-09,57800,3.486729460651,-76.4871930889785,App,Android,6358.0
20169152_tt,26,2022-12-09,39800,3.4666243,-76.5038218,TICTUK,TICTUK,4776.0
KFCCO093001454,26,2022-12-09,60700,3.486947,-76.492889,Web,Web,6070.0
KFCCO504965398,26,2022-12-10,44800,3.469429,-76.487541,Web,Web,4480.0
0000081374-074602,26,2022-12-09,54700,3.4870372,-76.4975868,CallCenter,CallCenter,5470.0
KFCCO966869013,26,2022-12-10,32400,3.470351,-76.500343,Web,Web,3240.0
KFCCO232669776,26,2022-12-10,59400,3.466235,-76.503105,Web,Web,5940.0
KFCCO472263279,26,2022-12-10,81400,3.482274,-76.496307,Web,Web,8140.0
20178169_tt,26,2022-12-10,59800,3.4792814,-76.4897218,TICTUK,TICTUK,7176.0
20185962_tt,26,2022-12-10,65900,3.4883502,-76.490612,TICTUK,TICTUK,7908.0
0000081631-074602,26,2022-12-10,72800,3.4905509,-76.4989603,CallCenter,CallCenter,7280.0
0000989399-010401,26,2022-12-10,40400,3.4700383761908,-76.4862130768597,App,Android,4444.0
0000989246-010401,26,2022-12-10,37800,3.4888346,-76.4913107,App,Android,4158.0
KFCCO538411425,26,2022-12-08,59400,3.473985,-76.503151,Web,Web,5940.0
0000080946-074602,26,2022-12-08,82300,3.4742032,-76.5013857,CallCenter,CallCenter,8230.0
0000987849-010401,26,2022-12-08,54800,3.465795,-76.498356,App,Android,6028.0
0000987894-010401,26,2022-12-08,83200,3.486278,-76.4908286,App,Android,9152.0
20118711_tt,26,2022-12-08,40300,3.4889653,-76.49247729999999,TICTUK,TICTUK,4836.0
KFCCO868614012,26,2022-12-09,33400,3.459605,-76.513756,Web,Web,3340.0
0000988339-010401,26,2022-12-09,19900,3.4715309,-76.5093481,App,Android,2189.0
20146243_tt,26,2022-12-09,24800,3.4803935,-76.5046425,TICTUK,TICTUK,2976.0
0000081328-074602,26,2022-12-09,72800,3.458719,-76.5126407,CallCenter,CallCenter,7280.0
KFCCO741855246,26,2022-12-09,54700,3.487037,-76.497589,Web,Web,5470.0
0000988705-010401,26,2022-12-09,29300,3.4631367112659133,-76.4873550273478,App,Android,3223.0
0000987503-010401,26,2022-12-08,50800,3.476472,-76.5013714,App,Android,5588.0
0000987316-010401,26,2022-12-08,32400,3.4603726532023,-76.5060715249715,App,Ios,3564.0
0000987931-010401,26,2022-12-08,38700,3.4713194,-76.4936144,App,Android,4257.0
0000988060-010401,26,2022-12-08,23800,3.4722341,-76.5002508,App,Android,2618.0
0000080494-074602,26,2022-12-07,86600,3.4905509,-76.4989603,CallCenter,CallCenter,8660.0
0000080511-074602,26,2022-12-07,78400,3.4753578,-76.4951219,CallCenter,CallCenter,7840.0
0000080580-074602,26,2022-12-07,82300,3.4853366,-76.4906803,CallCenter,CallCenter,8230.0
0000987001-010401,26,2022-12-08,72800,3.4732786,-76.4878692,App,Android,8008.0
0000080716-074602,26,2022-12-08,69600,3.4516467,-76.5319854,CallCenter,CallCenter,6960.0
KFCCO468079044,26,2022-12-08,72800,3.481036,-76.490585,Web,Web,7280.0
KFCCO947829534,26,2022-12-08,32400,3.475127,-76.49012,Web,Web,3240.0
0000080904-074602,26,2022-12-08,73400,3.4681955,-76.4885651,CallCenter,CallCenter,7340.0
20073909_tt,26,2022-12-07,19800,3.4733081,-76.5127632,TICTUK,TICTUK,2376.0
0000986739-010401,26,2022-12-07,24800,3.4666939,-76.4980567,App,Android,2728.0
KFCCO487019054,26,2022-12-07,32600,3.464646,-76.507843,Web,Web,3260.0
0000986893-010401,26,2022-12-07,70500,3.455372054152,-76.5108106099069,App,Android,7755.0
0000986943-010401,26,2022-12-07,34800,3.4547511607095,-76.4888426586811,App,Ios,3828.0
0000984616-010401,26,2022-12-04,40300,3.4741583,-76.4882665,App,Android,4433.0
KFCCO443433337,26,2022-12-05,22700,3.475127,-76.49012,Web,Web,2270.0
20015839_tt,26,2022-12-05,21800,3.4565857,-76.4862414,TICTUK,TICTUK,2616.0
0000080185-074602,26,2022-12-06,65800,3.4516467,-76.5319854,CallCenter,CallCenter,6580.0
KFCCO806388050,26,2022-12-06,24300,3.478405,-76.498215,Web,Web,2430.0
0000985612-010401,26,2022-12-06,39800,3.4856081,-76.4979861,App,Android,4378.0
19998732_tt,26,2022-12-04,39800,3.4816388,-76.5035127,TICTUK,TICTUK,4776.0
0000984555-010401,26,2022-12-04,20800,3.4695536,-76.4927574,App,Android,2288.0
KFCCO989456486,26,2022-12-04,37300,3.452868,-76.496925,Web,Web,3730.0
0000984300-010401,26,2022-12-04,59400,3.4925812,-76.4993303,App,Android,6534.0
0000984060-010401,26,2022-12-04,40900,3.4599334,-76.4886178,App,Android,4499.0
0000984451-010401,26,2022-12-04,20800,3.465783142227268,-76.51283668354154,App,Android,2288.0
0000079811-074602,26,2022-12-04,47800,3.4676925,-76.5166085,CallCenter,CallCenter,4780.0
KFCCO058712737,26,2022-12-04,84800,3.465847,-76.487457,Web,Web,8480.0
0000079955-074602,26,2022-12-04,73400,3.4681955,-76.4885651,CallCenter,CallCenter,7340.0
0000079445-074602,26,2022-12-04,96800,3.4665846,-76.5011286,CallCenter,CallCenter,9680.0
0000983461-010401,26,2022-12-03,19800,3.4749800285749,-76.4993418194354,App,Android,2178.0
0000983765-010401,26,2022-12-04,135200,3.4902021821227875,-76.49476731196046,App,Android,14872.0
0000983708-010401,26,2022-12-04,14700,3.4529222904939108,-76.50216987356544,App,Android,1617.0
0000983853-010401,26,2022-12-04,47800,3.4641099545919,-76.5158537538244,App,Ios,5258.0
19976330_tt,26,2022-12-04,40400,3.4699916,-76.50646139999999,TICTUK,TICTUK,4848.0
0000079670-074602,26,2022-12-04,54800,3.4760772,-76.5015712,CallCenter,CallCenter,5480.0
0000079702-074602,26,2022-12-04,73400,3.4618326,-76.5059752,CallCenter,CallCenter,7340.0
KFCCO042288146,26,2022-12-03,44800,3.489545,-76.491158,Web,Web,4480.0
KFCCO116031677,26,2022-12-02,68700,3.465786,-76.494667,Web,Web,6870.0
0000982790-010401,26,2022-12-03,81400,3.4685772,-76.5083876,App,Ios,8954.0
19937629_tt,26,2022-12-03,21800,3.468888,-76.4914289,TICTUK,TICTUK,2616.0
19935783_tt,26,2022-12-03,57800,3.4758928,-76.5096454,TICTUK,TICTUK,6936.0
0000983172-010401,26,2022-12-03,37100,3.4697444,-76.5102438,App,Android,4081.0
0000983129-010401,26,2022-12-03,23800,3.4822443991990566,-76.50382613763213,App,Android,2618.0
0000079344-074602,26,2022-12-03,24800,3.4730563,-76.4987708,CallCenter,CallCenter,2480.0
0000079368-074602,26,2022-12-03,40300,3.4626596,-76.5095161,CallCenter,CallCenter,4030.0
0000983275-010401,26,2022-12-03,30700,3.4718873810376,-76.4982384257019,App,Android,3377.0
KFCCO806322467,26,2022-12-03,61600,3.471235,-76.495148,Web,Web,6160.0
KFCCO910479742,26,2022-12-04,47800,3.478162,-76.501823,Web,Web,4780.0
0000079501-074602,26,2022-12-04,72800,3.4752521,-76.4896427,CallCenter,CallCenter,7280.0
KFCCO398197043,26,2022-11-29,72800,3.481036,-76.490585,Web,Web,7280.0
0000078514-074602,26,2022-11-30,54800,3.4847878,-76.4950921,CallCenter,CallCenter,5480.0
KFCCO784518009,26,2022-11-30,55700,3.488377,-76.491577,Web,Web,5570.0
0000078426-074602,26,2022-11-30,54800,3.4626549,-76.4859746,CallCenter,CallCenter,5480.0
0000981126-010401,26,2022-12-01,23800,3.4661721,-76.493593,App,Android,2618.0
0000078617-074602,26,2022-12-01,36800,3.4666474,-76.5077784,CallCenter,CallCenter,3680.0
0000078620-074602,26,2022-12-01,33400,3.459074,-76.5087219,CallCenter,CallCenter,3340.0
KFCCO721144009,26,2022-12-01,24400,3.454063,-76.489693,Web,Web,2440.0
0000980738-010401,26,2022-11-30,47800,3.4660266164996,-76.4917732961476,App,Android,5258.0
0000078500-074602,26,2022-11-30,40400,3.4516467,-76.5319854,CallCenter,CallCenter,4040.0
KFCCO317898159,26,2022-12-01,42700,3.481572,-76.505287,Web,Web,4270.0
0000979467-010401,26,2022-11-29,34900,3.4913781569865,-76.4999050833285,App,Android,3839.0
KFCCO979451982,26,2022-11-29,63500,3.476091,-76.500099,Web,Web,6350.0
0000980315-010401,26,2022-11-30,76700,3.4700960043563,-76.5063427202404,App,Android,8437.0
KFCCO595915548,26,2022-11-30,33400,3.476882,-76.491081,Web,Web,3340.0
0000078248-074602,26,2022-11-29,54800,3.4637709,-76.5013259,CallCenter,CallCenter,5480.0
0000078267-074602,26,2022-11-29,91800,3.4567207,-76.5152217,CallCenter,CallCenter,9180.0
KFCCO199937721,26,2022-11-30,23800,3.462456,-76.483841,Web,Web,2380.0
0000980495-010401,26,2022-11-30,22800,3.4663753509521484,-76.50401768389696,App,Ios,2508.0
0000978736-010401,26,2022-11-28,64800,3.4651901,-76.4941215,App,Android,7128.0
19752215_tt,26,2022-11-28,114500,3.4727398,-76.4993248,TICTUK,TICTUK,13740.0
0000977656-010401,26,2022-11-27,39900,3.4630044683848,-76.5137888677418,App,Android,4389.0
KFCCO582526061,26,2022-11-27,64800,3.475206,-76.495918,Web,Web,6480.0
0000975030-010401,26,2022-11-25,26800,3.4716797,-76.4950504,App,Android,2948.0
0000975078-010401,26,2022-11-25,54800,3.4744170785513,-76.5014047734439,App,Android,6028.0
0000975107-010401,26,2022-11-25,23800,3.480919822613,-76.4948417432606,App,Android,2618.0
KFCCO418588402,26,2022-11-25,58800,3.486847,-76.49675,Web,Web,5880.0
0000975437-010401,26,2022-11-25,47800,3.461566712393357,-76.50155497714877,App,Android,5258.0
0000975796-010401,26,2022-11-26,26800,3.48552577077381,-76.49284383282065,App,Android,2948.0
KFCCO492887359,26,2022-11-26,34200,3.468397,-76.49353,Web,Web,3420.0
KFCCO143119427,26,2022-11-26,25700,3.464053,-76.486282,Web,Web,2570.0
0000976051-010401,26,2022-11-26,52700,3.465550885767043,-76.50539489462972,App,Android,5797.0
0000976106-010401,26,2022-11-26,23800,3.465146613584676,-76.50172462686896,App,Android,2618.0
0000976109-010401,26,2022-11-26,72700,3.475809633566606,-76.49917149916291,App,Android,7997.0
0000077015-074602,26,2022-11-26,25800,3.4612864,-76.5154132,CallCenter,CallCenter,2580.0
0000077093-074602,26,2022-11-26,81400,3.4848168,-76.5009068,CallCenter,CallCenter,8140.0
19676046_tt,26,2022-11-26,25700,3.4883502,-76.490612,TICTUK,TICTUK,3084.0
KFCCO385611864,26,2022-11-26,81400,3.470262,-76.512619,Web,Web,8140.0
19679208_tt,26,2022-11-26,30700,3.4637288,-76.5096887,TICTUK,TICTUK,3684.0
KFCCO683122230,26,2022-11-26,44800,3.467808,-76.492607,Web,Web,4480.0
KFCCO834031824,26,2022-11-26,13800,3.476453,-76.498901,Web,Web,1380.0
0000077154-074602,26,2022-11-26,24800,3.4685632,-76.4860033,CallCenter,CallCenter,2480.0
0000976801-010401,26,2022-11-26,36800,3.4776879,-76.4927354,App,Android,4048.0
KFCCO042822985,26,2022-11-27,50300,3.475167,-76.5009,Web,Web,5030.0
KFCCO013452232,26,2022-11-27,36400,3.463149,-76.501839,Web,Web,3640.0
0000974788-010401,26,2022-11-24,24800,3.4648908,-76.4957715,App,Android,2728.0
0000974861-010401,26,2022-11-25,26800,3.4496534,-76.5379726,App,Android,2948.0
0000975314-010401,26,2022-11-25,22300,3.4738971,-76.5131207,App,Android,2453.0
KFCCO657227851,26,2022-11-25,58800,3.465996,-76.505508,Web,Web,5880.0
KFCCO310696702,26,2022-11-24,66700,3.468955,-76.489418,Web,Web,6670.0
0000974853-010401,26,2022-11-25,47800,3.4663595198028,-76.4880084805191,App,Android,5258.0
19618514_tt,26,2022-11-25,22800,3.473031,-76.5041778,TICTUK,TICTUK,2736.0
0000076273-074602,26,2022-11-23,54800,3.4556692,-76.517966,CallCenter,CallCenter,5480.0
19530669_tt,26,2022-11-23,62700,3.4808704,-76.4979338,TICTUK,TICTUK,7524.0
0000076154-074602,26,2022-11-23,40400,3.4709735,-76.5020103,CallCenter,CallCenter,4040.0
0000973908-010401,26,2022-11-23,78700,3.4834766,-76.5021268,App,Android,8657.0
KFCCO073390313,26,2022-11-23,46700,3.458719,-76.512642,Web,Web,4670.0
KFCCO549357820,26,2022-11-24,48700,3.475167,-76.5009,Web,Web,4870.0
0000076452-074602,26,2022-11-24,23800,3.4755048,-76.510759,CallCenter,CallCenter,2380.0
0000973159-010401,26,2022-11-22,28700,3.4851488859506,-76.494219806045,App,Android,3157.0
0000973164-010401,26,2022-11-22,28700,3.4852198,-76.4942647,App,Android,3157.0
0000076043-074602,26,2022-11-22,82300,3.4540522,-76.4886039,CallCenter,CallCenter,8230.0
0000973499-010401,26,2022-11-22,39800,3.4884038769748,-76.4921564487222,App,Ios,4378.0
0000076127-074602,26,2022-11-22,82900,3.4516467,-76.5319854,CallCenter,CallCenter,8290.0
0000973632-010401,26,2022-11-23,23800,3.4625094706201,-76.5102074481547,App,Android,2618.0
0000075864-074602,26,2022-11-21,24800,3.4637709,-76.5013259,CallCenter,CallCenter,2480.0
KFCCO974311230,26,2022-11-22,39800,3.471603,-76.50161,Web,Web,3980.0
KFCCO673617486,26,2022-11-22,39800,3.469992,-76.506462,Web,Web,3980.0
0000973029-010401,26,2022-11-22,36800,3.4693416888079,-76.498064082116,App,Android,4048.0
0000076022-074602,26,2022-11-22,54800,3.4641658,-76.5040197,CallCenter,CallCenter,5480.0
0000973222-010401,26,2022-11-22,21800,3.4624866,-76.5101413,App,Android,2398.0
KFCCO962045679,26,2022-11-22,42800,3.462274,-76.506828,Web,Web,4280.0
0000972859-010401,26,2022-11-22,42800,3.4691919,-76.4871653,App,Android,4708.0
KFCCO665414172,26,2022-11-22,42800,3.473912,-76.490166,Web,Web,4280.0
0000973131-010401,26,2022-11-22,28700,3.4725985280392,-76.4982079155743,App,Android,3157.0
0000971336-010401,26,2022-11-20,20800,3.4761235010804,-76.509685423225,App,Android,2288.0
0000972321-010401,26,2022-11-21,10500,3.4660256,-76.5050643,App,Android,1155.0
0000075705-074602,26,2022-11-20,49300,3.4768899,-76.4945105,CallCenter,CallCenter,4930.0
0000075821-074602,26,2022-11-21,54800,3.4721516,-76.5035226,CallCenter,CallCenter,5480.0
0000075828-074602,26,2022-11-21,54800,3.4721516,-76.5035226,CallCenter,CallCenter,5480.0
0000075772-074602,26,2022-11-21,44700,3.462462,-76.5071592,CallCenter,CallCenter,4470.0
0000075820-074602,26,2022-11-21,54800,3.4721516,-76.5035226,CallCenter,CallCenter,5480.0
KFCCO565322853,26,2022-11-21,28700,3.456847,-76.484764,Web,Web,2870.0
0000971371-010401,26,2022-11-20,54800,3.4758112610229,-76.4991714991629,App,Android,6028.0
19396002_tt,26,2022-11-20,57800,3.4748139,-76.4998412,TICTUK,TICTUK,6936.0
KFCCO685797363,26,2022-11-20,62400,3.478204,-76.500206,Web,Web,6240.0
KFCCO024880317,26,2022-11-20,140700,3.458952,-76.507042,Web,Web,14070.0
0000971525-010401,26,2022-11-20,54800,3.4827283178537,-76.495054978877,App,Android,6028.0
19397712_tt,26,2022-11-20,25700,3.4883502,-76.490612,TICTUK,TICTUK,3084.0
0000075557-074602,26,2022-11-20,72800,3.4707564,-76.5130539,CallCenter,CallCenter,7280.0
0000972055-010401,26,2022-11-20,54800,3.4709283,-76.5114261,App,Android,6028.0
0000972057-010401,26,2022-11-20,84800,3.4782568500638,-76.4962922452783,App,Ios,9328.0
KFCCO650934017,26,2022-11-18,40400,3.481141,-76.491463,Web,Web,4040.0
0000074888-074602,26,2022-11-19,54800,3.4721995,-76.4882997,CallCenter,CallCenter,5480.0
0000970611-010401,26,2022-11-19,70200,3.4542268299499,-76.512097734958,App,Android,7722.0
KFCCO530673754,26,2022-11-19,47800,3.472588,-76.494431,Web,Web,4780.0
0000971112-010401,26,2022-11-20,84700,3.4788199,-76.498839,App,Android,9317.0
0000971117-010401,26,2022-11-20,59900,3.4853497285503,-76.490295566618,App,Android,6589.0
0000970599-010401,26,2022-11-19,36400,3.4762118483255,-76.500791888684,App,Android,4004.0
0000075115-074602,26,2022-11-19,47800,3.464906,-76.5004886,CallCenter,CallCenter,4780.0
KFCCO026847190,26,2022-11-20,40700,3.470008,-76.498718,Web,Web,4070.0
0000971832-010401,26,2022-11-20,54800,3.4700623082415,-76.4939617739424,App,Ios,6028.0
0000985708-010401,26,2022-12-06,24800,3.4648908,-76.4957715,App,Android,2728.0
0000080364-074602,26,2022-12-06,59400,3.4671426,-76.4895956,CallCenter,CallCenter,5940.0
20045673_tt,26,2022-12-06,57800,3.4654671,-76.5008125,TICTUK,TICTUK,6936.0
0000985750-010401,26,2022-12-06,20800,3.4742055669342,-76.4901327900589,App,Android,2288.0
20069801_tt,26,2022-12-07,38800,3.478677,-76.5062329,TICTUK,TICTUK,4656.0
KFCCO687103140,26,2022-12-06,39900,3.472935,-76.51413,Web,Web,3990.0
KFCCO009695559,26,2022-12-07,44800,3.476916,-76.498184,Web,Web,4480.0
0000080505-074602,26,2022-12-07,73400,3.45474,-76.4881676,CallCenter,CallCenter,7340.0
0000969291-010401,26,2022-11-17,47200,3.4717873,-76.4901554,App,Android,5192.0
0000970283-010401,26,2022-11-19,9800,3.4870446782282,-76.4875198017446,App,Ios,1078.0
KFCCO476313071,26,2022-11-19,60500,3.468191,-76.507553,Web,Web,6050.0
KFCCO242191964,26,2022-11-19,81400,3.482274,-76.496307,Web,Web,8140.0
0000970595-010401,26,2022-11-19,70200,3.4542281649418,-76.512054149061,App,Android,7722.0
0000970192-010401,26,2022-11-19,64700,3.4834792821296,-76.5022258646786,App,Android,7117.0
0000074820-074602,26,2022-11-19,59400,3.4663565,-76.5028035,CallCenter,CallCenter,5940.0
0000970213-010401,26,2022-11-19,18900,3.473924751413,-76.5108065865934,App,Android,2079.0
0000985913-010401,26,2022-12-06,39800,3.4635583662839537,-76.49658652022481,App,Android,4378.0
0000984861-010401,26,2022-12-05,64700,3.4835681,-76.5021293,App,Android,7117.0
0000985124-010401,26,2022-12-05,64800,3.4777747,-76.5078489,App,Android,7128.0
20056270_tt,26,2022-12-06,48300,3.4741214,-76.4971759,TICTUK,TICTUK,5796.0
0000969434-010401,26,2022-11-18,34800,3.4813999,-76.506511,App,Android,3828.0
0000969668-010401,26,2022-11-18,47800,3.4575503988369,-76.5188176743686,App,Android,5258.0
19324860_tt,26,2022-11-18,25700,3.4889653,-76.4924773,TICTUK,TICTUK,3084.0
0000969887-010401,26,2022-11-18,36800,3.4770668966511,-76.4934850000846,App,Ios,4048.0
0000969978-010401,26,2022-11-18,61900,3.4836509602368,-76.4959900639951,App,Android,6809.0
KFCCO836112822,26,2022-11-18,116100,3.462683,-76.485916,Web,Web,11610.0
0000074809-074602,26,2022-11-19,46700,3.4665846,-76.5011286,CallCenter,CallCenter,4670.0
0000078971-074602,26,2022-12-02,19800,3.4763033,-76.498208,CallCenter,CallCenter,1980.0
0000982391-010401,26,2022-12-02,42900,3.4762118483255,-76.500791888684,App,Android,4719.0
19919964_tt,26,2022-12-02,39800,3.4643673,-76.5019725,TICTUK,TICTUK,4776.0
19920445_tt,26,2022-12-02,39800,3.4643673,-76.5019725,TICTUK,TICTUK,4776.0
0000982692-010401,26,2022-12-03,28700,3.468396,-76.493531,App,Ios,3157.0
0000968585-010401,26,2022-11-16,44800,3.461230447764,-76.505466978997,App,Android,4928.0
0000968738-010401,26,2022-11-16,44800,3.488476,-76.4909612,App,Android,4928.0
0000968966-010401,26,2022-11-17,9400,3.4637644598955,-76.5156496502459,App,Android,1034.0
19283411_tt,26,2022-11-17,54800,3.4640121,-76.4993781,TICTUK,TICTUK,6576.0
0000982002-010401,26,2022-12-02,47800,3.4891041663252,-76.4967622049153,App,Android,5258.0
